JobTitle,Company,Location,PostDate,Summary,JobUrl
"IT Security Analyst (FT) Johnson City, TN",Ballad Health,"Johnson City, TN",30+ days ago,Job Details Apply Save Print this job Email a…,https://www.indeed.com/rc/clk?jk=fd8e22254d84b242&fccid=05c0d13f87250aee&vjs=3
Manager Cyber Security,FedEx Services,"Collierville, TN",Today,"Experience with security and risk frameworks, standards and best practices. Attract, coach/develop, retain and motivate a world-class security leadership team.",https://www.indeed.com/rc/clk?jk=41fa35d74ece876f&fccid=2ae04b97d8829e58&vjs=3
Digital Forensic Analyst,"City of Grand Junction, Colorado","Grand Junction, CO",30+ days ago,DIGITAL FORENSIC ANALYST - GRAND JUNCTION POLICE DEPARTMENT. The Grand Junction Police Department is seeking a Digital Forensic Analyst to join the Digital…,https://www.indeed.com/rc/clk?jk=f5e0483db79ed619&fccid=b1d5e1b1ff7126b9&vjs=3
Information Security Analyst,Kratos Defense,"San Diego, CA",30+ days ago,Correlate disparate security indicators to find attack patterns. Monitoring and initial response for all incoming security alerts.,https://www.indeed.com/rc/clk?jk=8321c8e3a3083a5e&fccid=4070376f62e46112&vjs=3
Information Security Analyst,Intone Networks,"Wayne, NJ",6 days ago,"Monitors security systems, analyzes events and investigates security-related incidents. Implements security monitoring rules, reports and dashboard while…",https://www.indeed.com/rc/clk?jk=53adc057e172bab0&fccid=3ed0572c448b2368&vjs=3
Business Risk Management Analyst,Charles Schwab,"Westlake, TX",30+ days ago,Familiarity with the major IT internal control and security frameworks and key risks in those areas. These responsibilities include oversight and maintenance of…,https://www.indeed.com/rc/clk?jk=5d2f551305261ee0&fccid=3c74eafe288fc8ca&vjs=3
Information Security Officer,Virginia Dept of Criminal Justice Svcs,"Richmond, VA",1 day ago,"Information security experience including extensive experience in security policy knowledge and design, risk management activities like Business Impact Analysis…",https://www.indeed.com/rc/clk?jk=06c172e2a1fb837f&fccid=e068c5749b460a1a&vjs=3
"Incident Manager, Apple Pay",Apple,"Austin, TX",30+ days ago,"With strong collaborative skills, you will work alongside a team of SREs, Developers, and business partners within and outside of our organization, with the…",https://www.indeed.com/rc/clk?jk=9dbfcfbae78dc91a&fccid=c1099851e9794854&vjs=3
Privacy & Data Security Associate Attorney,Perkins Coie,"Washington, DC",Today,"Candidates with experience or a demonstrated interest in privacy , data security, or government requests for information strongly preferred.",https://www.indeed.com/rc/clk?jk=6b200dcb737e641d&fccid=9af59bce51f078e3&vjs=3
Staff Security Engineer,Carta,"New York, NY",30+ days ago,"Understand Threat Modeling and general software development practices, the associated risks, and the components of a modern product security program.",https://www.indeed.com/rc/clk?jk=2cdd9459a7ddc1e3&fccid=9e7dc185cb656f55&vjs=3
ENTERPRISE SECURITY ENGINEER,Saks Fifth Avenue,"New York, NY",Just posted,"Conduct regular security assessments on controls to iterate and improve the security posture. Experience with zero trust (SASE), cloud security, web application…",https://www.indeed.com/rc/clk?jk=e9b7a9a72801e7fa&fccid=ded8de96b0d70d8b&vjs=3
Information Security Analyst,DataLab USA,"Germantown, MD",9 days ago,"Review cyber security event data (Firewalls, DNS, Web, Email, etc.). Develop and conduct security awareness training and phishing tests.",https://www.indeed.com/rc/clk?jk=a4f989d1f9bacaba&fccid=b9a42c510078fe6e&vjs=3
Information Security Analyst,Hinshaw & Culbertson,"Chicago, IL",30+ days ago,"Enforces security policies and procedures by administering and monitoring security profiles, reviews security violation reports and investigates possible…",https://www.indeed.com/rc/clk?jk=2ff7d3092f3e0a13&fccid=3693678e0ea04053&vjs=3
Junior ISSO,CyberCore Technologies,"Annapolis Junction, MD",30+ days ago,"CyberCore Technologies seeks a Junior ISSO to support various clients and projects across our customer base by proposing, coordinating, implementing, and…",https://www.indeed.com/rc/clk?jk=db0b3148e229e931&fccid=87323389b74c0459&vjs=3
System Security Software Engineer,Apple,"Santa Clara Valley, CA",30+ days ago,Experience with cryptography for platform security and implementation of secure software stacks and runtimes. Highly proficient in C/C++.,https://www.indeed.com/rc/clk?jk=29429807a289023b&fccid=c1099851e9794854&vjs=3
Cyber Security SME,ISE Data Systems,"Reston, VA",30+ days ago,"The Cyber Security Subject Matter Expert should be able to provide ongoing guidance on protecting computers, networks, programs, and data from unintended or…",https://www.indeed.com/rc/clk?jk=b438576d08dd3db6&fccid=a7626cbc3cfa3f9c&vjs=3
Systems Security Engineer,ADT Security Services,"Scottsdale, AZ",20 days ago,"Experience working in environments with compliance standards such as HIPPA, PCI, or other security compliance standards. Participate in on-call rotation.",https://www.indeed.com/rc/clk?jk=04fdaf7c2ead3486&fccid=27a2140ddcca6697&vjs=3
Information Security Adminstrator,Papa John's,"Louisville, KY",8 days ago,Monitor security systems for anomalies and respond to potential security events. Understanding of Office 365 security. System and Network Security Hardening.,https://www.indeed.com/rc/clk?jk=e7f9b9aecb10f7b2&fccid=f02f781f1660816d&vjs=3
Information Security Engineer,Magi Consulting,"Bloomfield Hills, MI",30+ days ago,"By integrating threat data, IT data, and business data, security teams are equipped with context-rich alerts to help prioritize incident handling and streamline…",https://www.indeed.com/rc/clk?jk=fa3bebf39beeb714&fccid=fada348c0d1f44bc&vjs=3
Cyber Information Systems Security Officer,LOCKHEED MARTIN CORPORATION,"Annapolis Junction, MD",30+ days ago,Evaluate security solutions to ensure they meet security requirements for processing classified information. Assists with the management of security aspects of…,https://www.indeed.com/rc/clk?jk=6f2c3141d7e7f7a7&fccid=aeb15e43a6800b9d&vjs=3
Junior Information Security Analyst,Dillard's,"Little Rock, AR",15 days ago,"Background in any of the following areas: cybersecurity, intrusion detection/prevention, OS architecture, malicious network traffic identification, malicious…",https://www.indeed.com/rc/clk?jk=255a84314640ebca&fccid=504b42658f8ce15a&vjs=3
IT Security Administrator (Supporting NASA at JSC),KBR,"Houston, TX",1 day ago,"Tasks will include focusing on improving the IT security posture thru vulnerability analysis, security plan maintenance, system patching and utilizing existing…",https://www.indeed.com/rc/clk?jk=d3ed769e29767bb7&fccid=cbfa56f19cc95796&vjs=3
Cyber Incident Response Analyst,Equinix,Remote,7 days ago,"Experience working with information security teams such as fusion centers, security operations centers, vulnerability assessment, vulnerability threat…",https://www.indeed.com/rc/clk?jk=4413807f49c8dae4&fccid=e15d9e27876d9dc3&vjs=3
Business Risk Management Analyst,Charles Schwab,"Westlake, TX",30+ days ago,Familiarity with the major IT internal control and security frameworks and key risks in those areas. These responsibilities include oversight and maintenance of…,https://www.indeed.com/rc/clk?jk=5d2f551305261ee0&fccid=3c74eafe288fc8ca&vjs=3
Platform Security (Vulnerability Scanning/ DevSecOps)- Telecommute,UnitedHealth Group,"Plymouth, MN",6 days ago,"Mentors and coaches cyber security individuals to provide guidance and expertise, promoting continued integration of technological advances to further enhance…",https://www.indeed.com/rc/clk?jk=49ed55d045a44b7a&fccid=d3d3520998346837&vjs=3
Security Operations Center (SOC) Cyber Security Fraud Analyst (VP),Citi,"Irving, TX",Today,Previous experience in cyber security operations or incident response is required. 6+ years of experience working in the security & operations fields.,https://www.indeed.com/rc/clk?jk=c94c2117a25d4a33&fccid=5bcd1ef0a7f4fb99&vjs=3
Software Security Engineer,Intel,"Phoenix, AZ",21 days ago,Intel's Technology Development Automation and Technology Development Automation (AT ATA) organization is seeking software security engineers.,https://www.indeed.com/rc/clk?jk=04199024fbde90cd&fccid=f1374be6a45f4b8a&vjs=3
Staff Application Security Engineer,Tiro Security,Remote,8 days ago,"Tiro Security is a specialist in Cyber Security staffing and professional services company. Formed in 2012, headquartered on the West Coast and helping clients…",https://www.indeed.com/rc/clk?jk=704c18eb973278b3&fccid=2a5e95ed8f1e7ba2&vjs=3
Security Software Engineer (Starlink),SpaceX,"Hawthorne, CA",30+ days ago,Experience analyzing systems for security issues or designing security into networked systems (internship and extracurricular experience is applicable).,https://www.indeed.com/rc/clk?jk=f9ce38e5209dde99&fccid=8bc01be85b97ce0d&vjs=3
Vehicle Programming Security Engineer,General Motors,"Warren, MI",1 day ago,This is an exciting opportunity if you are looking to grow your security skillset while shaping the future of automotive security innovation.,https://www.indeed.com/rc/clk?jk=c99b5530a03ac5ec&fccid=116680a29a847a70&vjs=3
IT Security Low Voltage Tech,University of North Florida,"Jacksonville, FL",6 days ago,"Install, test, and maintain assigned physical security systems: security cameras, and panic/distress buttons. Preferred qualifications: Knowledge and experience…",https://www.indeed.com/rc/clk?jk=3585b7e0edb8e0a8&fccid=d4af7a7e8bd8dfe6&vjs=3
Cyber Security Manager,NBCUniversal,"New York, NY",30+ days ago,"Minimum 1 year work experience in cyber security. These relationships will enable the successful candidate to assess business practices, identify gaps in…",https://www.indeed.com/rc/clk?jk=2ce9ea4ed7dd644a&fccid=35d653c09c2712b6&vjs=3
Information Security Analyst Co-Op,Buoy Health,"New York, NY",30+ days ago,"Information security, a strong desire to grow and expand their security knowledge, and will excel. Experience maintaining information security policy documents.",https://www.indeed.com/rc/clk?jk=9e86c557c510a192&fccid=1810e5ba987b8f8b&vjs=3
Product Security Screeners (Security Operations Engineer),Apple,"Santa Clara Valley, CA",12 days ago,"Experience in applications security, network security, systems security, or reverse engineering. Ability to explain complex security problems and advise on…",https://www.indeed.com/rc/clk?jk=df41707a3e7900dd&fccid=c1099851e9794854&vjs=3
IT Analyst I,Red Robin,"Greenwood Village, CO",8 days ago,Red Robin is taking extra measures to keep our Team Members safe during this time. We have enhanced our cleaning and disinfectant standards (Our restaurants are…,https://www.indeed.com/rc/clk?jk=62cac36e7f0b0b76&fccid=34b5679ccc902715&vjs=3
Brand Technical Specialist - Security,IBM,"Austin, TX",5 days ago,"IBM Security Solutions help detect, address and prevent security breaches through integrated hardware and software solutions. What about all of these?",https://www.indeed.com/rc/clk?jk=371d08e05c03c815&fccid=de71a49b535e21cb&vjs=3
Information Security Technical Reporting,U.S. Bank,Minnesota,1 day ago,"At least 2 years’ experience with processes, tools, techniques and practices surrounding information security and/or cybersecurity.",https://www.indeed.com/rc/clk?jk=e13001d1cc4fedc5&fccid=ae5bfc395c530fbc&vjs=3
Information Security Analyst,LaborView,Remote,30+ days ago,"Working with your product security counterpart, you will help identify and assess the project’s security risks. Physical security knowledge is a plus.",https://www.indeed.com/rc/clk?jk=11cbff804ae9f97d&fccid=9c4194037dd700c4&vjs=3
Cyber Security Risk Analyst,Securitas,"Parsippany, NJ",21 days ago,Perform periodic internal reviews of company’s cyber security policies and procedures. Working knowledge of information security concepts and controls.,https://www.indeed.com/rc/clk?jk=bcc54b498f2799f9&fccid=842ec1ced0fea1d5&vjs=3
SOC Analyst- I (WAF),f5,"Draper, UT",6 days ago,"Provide proactive and real-time guidance to customers on network configuration, security protocols, and defensive security response.",https://www.indeed.com/rc/clk?jk=922063e58b262c90&fccid=9b3ae8c6fdf5bade&vjs=3
Operational Assurance Specialist 3,Los Alamos National Laboratory,"Los Alamos, NM",1 day ago,"Located in beautiful northern New Mexico, Los Alamos National Laboratory (LANL) is a multidisciplinary research institution engaged in strategic science on…",https://www.indeed.com/rc/clk?jk=9fa772d79638b049&fccid=58c52d580682c6ce&vjs=3
Information Security Specialist - Payment Crypto Architecture,American Express,United States,30+ days ago,Responsibility for leading parallel efforts and delivering high quality crypto/security engineering solutions on time.,https://www.indeed.com/rc/clk?jk=18bd30cc02f6140d&fccid=f057e04c37cca134&vjs=3
Junior Information Security Specialist,Alaska USA Federal Credit Union,"Glendale, AZ",27 days ago,Assist in the maintenance of current security systems. Experience/Skills: Knowledge of security best practices or vulnerabilities.,https://www.indeed.com/rc/clk?jk=179ea514122358a4&fccid=3847add5b9b2c762&vjs=3
Wealth Management Risk - Data Security & Infrastructure Risk - Associate,Morgan Stanley,"New York, NY",27 days ago,Work with recently acquired businesses to ensure a consistent data security standard. The Data Security group provides internal expertise for business…,https://www.indeed.com/rc/clk?jk=142ce79b2957b492&fccid=0c39fb2c91742dcf&vjs=3
Information Security Analyst,Tista Science and Technology Corporation,Remote,30+ days ago,"Experience with security analysis in Microsoft Office 365 suite, including Cloud App security and Security & Compliance Center.",https://www.indeed.com/rc/clk?jk=acdb101428ce489e&fccid=1cd3fff6ba29c8a6&vjs=3
"Security Administrator - Luke AFB, AZ",LOCKHEED MARTIN CORPORATION,"Luke AFB, AZ",14 days ago,"Experience with security controls, security incidents, or security vulnerabilities. Experienced in providing security support in a SAP environment.",https://www.indeed.com/rc/clk?jk=7c31f80c0ca3dfbc&fccid=aeb15e43a6800b9d&vjs=3
ICBM Mid-Level Cyber Security Engineer,BOEING,"Hill AFB, UT",18 days ago,Perform and publish security vulnerability assessments and analysis. Perform and publish results of system and element security assessments.,https://www.indeed.com/rc/clk?jk=4ddb8e9bc5cdbe76&fccid=edae4285faf6c2f0&vjs=3
Wealth Management - Data Security Associate,Morgan Stanley,"New York, NY",9 days ago,Enhance Wealth Management data security standards and policies. Risk assess applications for data security control gaps.,https://www.indeed.com/rc/clk?jk=aecad95bbfe2fe96&fccid=0c39fb2c91742dcf&vjs=3
"Software Engineer, Security",Google,"San Francisco, CA",30+ days ago,"Experience in applications security, cryptography, network security, systems security or malware analysis. Develop advanced security and cryptographic systems.",https://www.indeed.com/rc/clk?jk=19191674f1554e83&fccid=a5b4499d9e91a5c6&vjs=3
SOC Analyst - Philadelphia area,Accenture,"Washington, DC",21 days ago,"You have the experience to analyze a clients’ security posture, anticipate security requirements and help find right-sized solutions based on industry leading…",https://www.indeed.com/rc/clk?jk=398d4cb2b8bcc4b4&fccid=a4e4e2eaf26690c9&vjs=3
Security Engineer,Microsoft,"Redmond, WA",30+ days ago,Create and track security metrics to reduce security risk across Azure. File bugs on security defects that help remove potentially exploitable bugs from code…,https://www.indeed.com/rc/clk?jk=3f12692598ea3e1a&fccid=734cb5a01ee60f80&vjs=3
"Test Security Engineer, Automated Test Equipment/System-Level Testing",Google,"San Diego, CA",30+ days ago,"In this role, you will be responsible for all aspects of security with respect to Test & Product Engineering activities.",https://www.indeed.com/rc/clk?jk=0475dd1a5f2df018&fccid=a5b4499d9e91a5c6&vjs=3
Cyber Threat Hunter,Gap Inc.,United States,30+ days ago,Provide expert analytic investigative support for critical security incidents. Use the MITRE ATT&CK framework to analyze malicious campaigns and evaluate the…,https://www.indeed.com/rc/clk?jk=5556182ee77a7cce&fccid=76644a33987f2488&vjs=3
Principal Information Security Engineer (AlgoSec)- Telecommute,UnitedHealth Group,"Plymouth, MN",Today,"Mentors and coaches cyber security individuals to provide guidance and expertise, promoting continued integration of technological advances to further enhance…",https://www.indeed.com/rc/clk?jk=8f68720b691242c2&fccid=d3d3520998346837&vjs=3
"Product Security Engineer, Web",Red Canary,Remote,30+ days ago,Strong experience in distributed platform development security and design. Familiarity in public cloud security deployment and implementation issues (AWS).,https://www.indeed.com/rc/clk?jk=e45549d563f2aada&fccid=0c6b36bca9577b9a&vjs=3
Info Security Consultant,KeyBank,Remote,22 days ago,"Use skills, experience and talent to help Key grow their information security program by analyzing, assessing, and helping mitigate security issues.",https://www.indeed.com/rc/clk?jk=fd7c5c418ef81144&fccid=23db8b01ff3384c2&vjs=3
Cyber Intel Analyst,LOCKHEED MARTIN CORPORATION,"Scott AFB, IL",30+ days ago,"Practical experience with cyber specific analysis tools. As a member of the Network Assurance Team supporting a US Government customer at Scott AFB, you will…",https://www.indeed.com/rc/clk?jk=c710d968143b4646&fccid=aeb15e43a6800b9d&vjs=3
Penetration Tester - Remote,Schellman & Company,Remote,30+ days ago,Team members are encouraged to attend at least one security conference and training event every year to stay on the cutting edge of the industry.,https://www.indeed.com/rc/clk?jk=3a6055b6132c8238&fccid=d8985957c57a8672&vjs=3
Risk Specialist,Amazon.com Services LLC,"Tempe, AZ",30+ days ago,"1-3 years of experience in investigating fraud, abuse, cyber-crimes, or other relevant experience. Minimum 2 years of experience working in relevant fields such…",https://www.indeed.com/rc/clk?jk=20c8075ebeae2845&fccid=fe2d21eef233e94a&vjs=3
"Compliance Systems Analyst, Content Risk & Compliance",Google,"New York, NY",20 days ago,"Experience in consulting, especially in risk management, information security, system implementation, and compliance.",https://www.indeed.com/rc/clk?jk=84d693a65da7f41e&fccid=a5b4499d9e91a5c6&vjs=3
Information Security Specialist,St. Jude Children's Research Hospital,"Memphis, TN",6 days ago,Bachelor's degree is required. Some information technology or Information Security internship or work related experience preferred but not required.,https://www.indeed.com/rc/clk?jk=9ce2ca7168ba767d&fccid=f74a75b45328cae2&vjs=3
IT SPECIALIST (INFORMATION SECURITY),US Department of the Navy - Agency Wide,"Elmendorf AFB, AK",30+ days ago,Background checks and security clearance. You may be required to obtain and maintain an interim and/or final security clearance prior to entrance on duty.,https://www.indeed.com/rc/clk?jk=65507e4d8aecde94&fccid=dd616958bd9ddc12&vjs=3
"Information Security Engineer, Product Security Assurance, Cloud CISO",Google,"New York, NY",30+ days ago,"Technical knowledge of security engineering, computer and network security, authentication, security protocols and applied cryptography.",https://www.indeed.com/rc/clk?jk=f8b6f3e171da17fd&fccid=a5b4499d9e91a5c6&vjs=3
Digital Forensics Analyst - Conversion,Tiktok Pte. Ltd.,"Washington, DC",Active 3 days ago,Bachelors’ Degree or industry equivalent work experience in international security architecture and engineering in a converged security program.,https://www.indeed.com/company/TikTok-Pte.-Ltd./jobs/Digital-Forensic-Analyst-9d5e44d55131bb1e?fccid=3de77e3672597026&vjs=3
Security Analyst,Pizza Hut,"Plano, TX",9 days ago,Develop security metrics and produce security reporting including dashboard. Support and coordinate the delivery of cyber security projects supporting Pizza Hut…,https://www.indeed.com/rc/clk?jk=51ea169d11a22b89&fccid=88df21fa0b5d07c4&vjs=3
Security Engineer,Citrix,"Santa Clara, CA",6 days ago,"Provide security training and advice to engineering teams on all aspects of security, working with them to review security fixes.",https://www.indeed.com/rc/clk?jk=139b2229e25e93a6&fccid=3c41eea00c4f384f&vjs=3
Info Security Analyst III,Principal Financial Group,"Des Moines, IA",21 days ago,Keep abreast of security standards and methodologies in the industry by continually growing security knowledge. Work with regulators when evidence is requested.,https://www.indeed.com/rc/clk?jk=a3b90b28b4c2e139&fccid=591be181c58fd89d&vjs=3
IT CYBERSECURITY SPECIALIST (INFOSEC),US U.S. Marine Corps,"Quantico, VA",Today,"You will analyze candidate architectures, allocate security services, and select security mechanisms. Background checks and security clearance.",https://www.indeed.com/rc/clk?jk=72ddcb2c4ebb7c7f&fccid=6adb036e92736fef&vjs=3
"Cloud Security Engineer - Opportunity for Working Remotely Denver, CO",VMware Engineering,"Denver, CO",30+ days ago,Experience reviewing security scans and remediating vulnerabilities. Experience implementing network and security principals in production cloud environments.,https://www.indeed.com/rc/clk?jk=c8559cbbfa019f4d&fccid=c762a27145bd166e&vjs=3
Cybersecurity Operations Engineer- Remote,Delta Dental Ins.,Remote,22 days ago,"Apply ITIL or other technology management practices to an enterprise cyber security platform. Design, build, administer and manage cyber security controls for…",https://www.indeed.com/rc/clk?jk=502a079617b64c2e&fccid=9b35f32d99de9924&vjs=3
IT Security Analyst,Pinnacle Group,"Katy, TX",Just posted,"Protects our customers, our employees, and our brands by incorporating security and compliance in all decisions and daily job responsibilities; follows security…",https://www.indeed.com/rc/clk?jk=adf41be0b8cdc3fe&fccid=dc3e72ef550f765d&vjs=3
Information Security Risk & Compliance Analyst,WEX Inc.,Remote,28 days ago,The Information Security Risk & Compliance Analyst is responsible for performing all functions required to support day-to-day security compliance operations to…,https://www.indeed.com/rc/clk?jk=b35cee4147c4e02a&fccid=c9538b927313f8e0&vjs=3
Information Technology Specialist (Information Security),US Immigration and Customs Enforcement,"Chandler, AZ",30+ days ago,"Background checks and security clearance. Evaluating new security authentication technologies such as public key infrastructure certificates, secure cards, and…",https://www.indeed.com/rc/clk?jk=2f81e1cf9ce092ee&fccid=94b482499a9bca1a&vjs=3
Cyber Intelligence Consultant (CTI) (13290),Baer Group,"Alexandria, VA",30+ days ago,Analyze cyber threat Indications & Warning and fuse unclassified/open source cyber threat information correlating internal activity to external indicators…,https://www.indeed.com/rc/clk?jk=360d07406840bc2f&fccid=0596141d02f55160&vjs=3
Security Analyst,Springbuk Inc,United States,1 day ago,3-5 years experience in cyber security or like role. Monitor Springbuk networks and systems for security issues. Experience with cloud environments such as AWS.,https://www.indeed.com/rc/clk?jk=9f0568214fd46d90&fccid=e862a4d8e34c236f&vjs=3
Information Systems Security Officer/ISSO - Level 2,LOCKHEED MARTIN CORPORATION,"Palmdale, CA",5 days ago,As a Classified Cyber Security/Information Systems Security Officer (ISSO) you will join the Classified Cyber Security Team as a cyber security Subject Matter…,https://www.indeed.com/rc/clk?jk=e99bd618693abb75&fccid=aeb15e43a6800b9d&vjs=3
Information Security Officer,City of Fredericksburg,"Fredericksburg, VA",Just posted,Conducts employee security awareness training and programs; Pro-actively monitors for application and infrastructure security threats;,https://www.indeed.com/rc/clk?jk=2687318a58da48d0&fccid=08a9e48cca4bd9d5&vjs=3
Research Fellow - Integrated Cybersecurity Studies,University of Texas at Austin,"Austin, TX",30+ days ago,“Koch Associates Program” (a professional development program emphasizing leadership and management skills). Our program also encourages policy-relevant writing…,https://www.indeed.com/rc/clk?jk=de7bd5d77567dc5b&fccid=f7282ad3490137c7&vjs=3
Senior Analyst - Information Security (remote),CareCentrix,Remote,30+ days ago,Help lead organization-wide information security initiatives. Provide insight into CareCentrix’s information security roadmap.,https://www.indeed.com/rc/clk?jk=4003e0b77974f510&fccid=5fff9fe62294fd5c&vjs=3
Cybersecurity Analyst - (SOAR/End-Point Protection),NextEra Energy,"Miami, FL",Just posted,"Collaborates with security architecture to identify, evaluate and recommend new security technologies for suitability within NEE’s environment and security…",https://www.indeed.com/rc/clk?jk=bea953e01bdcf223&fccid=ee1723cae957f03e&vjs=3
IT Analyst- ALM,Federal Reserve Bank of Richmond,"Richmond, VA",1 day ago,"ITS provides technology support, develops unique business applications, and provides information security consulting. Conduct annual user access reviews.",https://www.indeed.com/rc/clk?jk=fea348f61f774698&fccid=43edc7b6bca2ac93&vjs=3
Senior Cyber Threat/Vulnerability Analyst (virtual remote home office eligible),Humana,"Louisville, KY",30+ days ago,"Establish and maintain excellent working relationships/partnerships with the cyber security and infrastructure support teams throughout the organization, as…",https://www.indeed.com/rc/clk?jk=03b67e2a1be025e4&fccid=5f1f0e6dcc6cbc83&vjs=3
Information Systems Security Officer,"cyDaptiv Solutions, Inc.","Dover AFB, DE",5 days ago,Draft documentation needed to announce new cyber security initiatives and participate building and implementing processes surrounding cyber security.,https://www.indeed.com/rc/clk?jk=33e4e4c6ae601512&fccid=631798e7ae971e09&vjs=3
Jr. Cyber Security Specialist,Leidos,"Cherry Point, NC",Just posted,"Implement and monitor security measures for communication systems, networks, and provide advice that systems and personnel adhere to established security…",https://www.indeed.com/rc/clk?jk=f7777ec16c5b276c&fccid=8765a4045377753a&vjs=3
Cyber Threat Intelligence Analyst,TransUnion,"Chicago, IL",26 days ago,Excellent technical acumen including an understanding of enterprise security network architecture and security operations.,https://www.indeed.com/rc/clk?jk=027315d89f77b9a9&fccid=663ece44ae074b32&vjs=3
"Director, IT Security",Red Robin,"Greenwood Village, CO",8 days ago,"Extensive knowledge of security administration and computer security tools. Maintain expertise on security trends through training, research and development to…",https://www.indeed.com/rc/clk?jk=3781571af8ef3547&fccid=34b5679ccc902715&vjs=3
CIS Risk Management - Cyber Governance,Leidos,"Reston, VA",Just posted,Understanding of governance and security frameworks. The Corporate Information Security-Risk Management Cybersecurity Governance Group at Leidos has an opening…,https://www.indeed.com/rc/clk?jk=4777620cdde8dd49&fccid=8765a4045377753a&vjs=3
Palo Alto Firewall Engineer - Work Remotely,Capgemini,Texas,22 days ago,"The Palo Alto Firewall Engineer will be leading and performing the planning, setup, and migrations of legacy firewall platforms to Palo Alto Next Generation…",https://www.indeed.com/rc/clk?jk=3128beb5607df2e4&fccid=105ecfd0283f415f&vjs=3
Cyber Systems Engineer,Peraton,"Colorado Springs, CO",27 days ago,Ensures products and systems comply with requirements and government information assurance and cyber security standards and practices through formal…,https://www.indeed.com/rc/clk?jk=96ba7c16a4f28c72&fccid=7dc8be9efe945d3a&vjs=3
Forensic Analyst,BAE Systems,"San Diego, CA",30+ days ago,The Forensic Analyst will conduct comparisons of subject to candidate fingerprint images using both automated tools as well as manual methodologies to make a…,https://www.indeed.com/rc/clk?jk=39f44292912d6fde&fccid=200a825acadb9338&vjs=3
Governance Risk & Compliance Analyst (Remote- USA),"FireEye, Inc.","Austin, TX",21 days ago,"With this approach, FireEye eliminates the complexity and burden of cyber security for organizations struggling to prepare for, prevent, and respond to cyber…",https://www.indeed.com/rc/clk?jk=1673a80da1410eec&fccid=5ed3d6e8b04e853e&vjs=3
Information Security Engineer (Windows Systems),SpaceX,"Los Angeles, CA",30+ days ago,"Bachelor's degree in information technology, information security, computer science or similar technical field of study and 2+ years of information security,…",https://www.indeed.com/rc/clk?jk=e49ba3c84e57a3d1&fccid=8bc01be85b97ce0d&vjs=3
Information Security Analyst - Risk Management,"Stage 4 Solutions, inc.",Remote,7 days ago,Be an information security representative on projects and represent security requirements during the project. Must have ISO 27001 / 3100 framework experience.,https://www.indeed.com/rc/clk?jk=c4b9d56587b63122&fccid=663fcf4fb2ab17e0&vjs=3
Security Engineer,Adobe,"San Jose, CA",30+ days ago,Lead independent security tests to proactively find security holes. Collaborate with product leaders and central security teams to execute security initiatives.,https://www.indeed.com/rc/clk?jk=00f67c9e46774dd1&fccid=f89deb5a97c7738a&vjs=3
Enterprise Change and Incident Management Analyst II,Black Knight,Remote,1 day ago,"Our deep understanding of regulatory and compliance issues complements the knowledge, technology and solutions we offer to help our clients achieve their…",https://www.indeed.com/rc/clk?jk=9d888b6a64d85db8&fccid=87a96713f062f207&vjs=3
Director of Information Security,Zions Bancorporation,"West Valley City, UT",30+ days ago,Develop strategies to improve the bank’s security posture and support enabling technologies to achieve business growth.,https://www.indeed.com/rc/clk?jk=efa3c0f29447a506&fccid=f48844f8f6150eee&vjs=3
Cyber Security Officer,Leidos,"Hampton, VA",2 days ago,Assessing system security threats/risks. Validating system security requirements definitions and analysis. Must possess a current DoD Top Secret/SCI security…,https://www.indeed.com/rc/clk?jk=5199860a3647e553&fccid=8765a4045377753a&vjs=3
IT CYBERSECURITY SPECIALIST (CUSTSPT/INFOSEC),US Defense Information Systems Agency,"Fort Huachuca, AZ",30+ days ago,"Background checks and security clearance. This national security position, which may require access to classified information, requires a favorable suitability…",https://www.indeed.com/rc/clk?jk=1a37e8f5ded86d78&fccid=0af688c713d8196d&vjs=3
Product Security Software Engineer,SpaceX,"Hawthorne, CA",18 days ago,Work with engineering teams to design security into SpaceX systems and drive security reviews. Evangelize security software development at SpaceX.,https://www.indeed.com/rc/clk?jk=90ccf45be70862c4&fccid=8bc01be85b97ce0d&vjs=3
Security Engineer - Remote,Armor,Remote,30+ days ago,"Our consolidated security platform safeguards our customer endpoints, network, server, and cloud against malicious threats seeking to infiltrate and disrupt…",https://www.indeed.com/rc/clk?jk=6186678d97677796&fccid=1c0dcd05ca89bd41&vjs=3
Information Technology Specialist (INFOSEC),US Federal Acquisition Service,"Phoenix, AZ",30+ days ago,"Background checks and security clearance. Specialized experience is experience in working with computer networking concepts, protocols, network security…",https://www.indeed.com/rc/clk?jk=fb472f5e7d05fd5b&fccid=dd616958bd9ddc12&vjs=3
Information Security Officer,Teramind,Remote,12 days ago,"Track record of aligning security with business goals. Develop and enhance an information security management framework including log management, review of…",https://www.indeed.com/rc/clk?jk=13ec7a2571f44c69&fccid=466caf7a8847bc82&vjs=3
Security Officer-Cyber Security HQ,Allied Universal,"Santa Clara, CA",2 days ago,"Allied Universal has security jobs and are seeking to fill the position of Professional Security Officer. We offer medical, dental and vision coverage, life…",https://www.indeed.com/rc/clk?jk=97ec2bad0dcb07f1&fccid=f96739ad2d74d84c&vjs=3
