JobTitle,Company,Location,PostDate,Summary,JobUrl
SENIOR DATABASE ADMINISTRATOR,Svitla Systems,Remoto,"Posted
Publicado hace más de 30 días",Experience with data privacy regulations and how it pertains to maintaining data within our core database infrastructure.,https://mx.indeed.com/rc/clk?jk=bc81d8ba00ad1903&fccid=2f27a82023b4a64f&vjs=3
"Staff Software Engineer (Backend, Python, RDBMS)",EQUALS TRUE,Remoto,"Posted
Publicado hace más de 30 días","Expertise in RDBMS data modeling and query optimization (eg. Postgres, Snowflake,Mysql).
Produces code that is clear/simple, modular, loosely coupled, of low…",https://mx.indeed.com/rc/clk?jk=7b91571b7f0c2ab0&fccid=1bcb0fe5a750ff21&vjs=3
iOS Mobile Developer,Clip,Remoto,"Posted
Publicado hace más de 30 días","Ability to use tools such as spreadsheets, web applications, etc. to track and analyze data..
This candidate will be part of the team responsible for software…",https://mx.indeed.com/rc/clk?jk=c434ad7bc8049b55&fccid=b07ed5ce0b8129ea&vjs=3
"Senior Project Leader, Global Project Leadership (home based in LATAM)",IQVIA,Remoto,"Posted
Publicado hace 5 días","As Project Leader/ Senior Project Leader you will liaise directly between IQVIA functions and the customer, acting as that accountable point for delivery and…",https://mx.indeed.com/rc/clk?jk=592692551e5d642f&fccid=6b7a1dfe07e7f037&vjs=3
Principal Clinical Data Manager - IQVIA Biotech (Home based),IQVIA,Remoto,"Posted
Publicado hace más de 30 días","Provide data management expertise and data management process improvement to CDM management.
Principal Data Manager position is to oversee data operations tasks…",https://mx.indeed.com/rc/clk?jk=e73efd5159e00fb6&fccid=6b7a1dfe07e7f037&vjs=3
Senior Product Designer - B2B,Kueski,Remoto,"Posted
Publicado hace más de 30 días","Partner with business and tech key stakeholders such as Product Management, Engineering, Data Science, Marketing, and Customer experts, to explore, craft,…",https://mx.indeed.com/rc/clk?jk=4b4284f9cef6eb52&fccid=69404b4fd1d4bb12&vjs=3
SAP ABAP Developer,DYCSI,Remoto,"Posted
Publicado hace más de 30 días","Hands on experience with data migration techniques like LSMW and BDC.
Transform the functional requirement into technical documentation and ABAP code.",https://mx.indeed.com/rc/clk?jk=08fef8016ab7b30f&fccid=bf8b93a1a2fc9ccc&vjs=3
"Senior or Clinical Trial Manager, Oncology/Hematology",IQVIA,Remoto,"Posted
Publicado hace 12 días","Understanding of basic data processing functions, including electronic data capture.
Coordinate remote review of clinical data within EDC system.",https://mx.indeed.com/rc/clk?jk=831dbcde4c5d5f37&fccid=6b7a1dfe07e7f037&vjs=3
Java Support Software Engineer,Apexon,Remoto,Contratación continua,"Specialist role in the production management function for technologies and systems that support the Firm’s various business functions.
NET, ASP or Angular etc.",https://mx.indeed.com/company/Apexon/jobs/Java-support-software-engineer-a9d772e2d4fbc035?fccid=784ed0ea1f56bb8a&vjs=3
Senior Database Developer,IQVIA,Remoto,"Posted
Publicado hace más de 30 días","Perform data validation and make data corrections as necessary.
Relevant studies -engineering or computer science.",https://mx.indeed.com/rc/clk?jk=c9cfe04657e9f221&fccid=6b7a1dfe07e7f037&vjs=3
Remote Sr. Software Developer,S&P Global,Remoto,"Posted
Publicado hace más de 30 días","These drivers have motivated both the use of principles from domain-driven design for decoupling, and the use of microservices with containerized cloud-based…",https://mx.indeed.com/rc/clk?jk=50320e4cefac562d&fccid=b716e44d2c6283e7&vjs=3
Java Software Engineer,Wizeline,Remoto,"Posted
Publicado hace 18 días","As a Software Engineer at Wizeline, you will advocate for the use of cutting-edge technology to build intelligent and scalable products.",https://mx.indeed.com/rc/clk?jk=97823726393560de&fccid=da33cac326f2a81b&vjs=3
Remote Oracle OTBI Consultant,Sequoia Connect,Remoto,"Posted
Publicado hace más de 30 días","Understanding of Oracle Cloud SaaS and OCI application and integration data security.
Good Knowledge of data archive strategies and working on development…",https://mx.indeed.com/rc/clk?jk=dbff54859f625a11&fccid=73b8e7a95ec845ba&vjs=3
Fintech Full Stack Developer,DYCSI,Remoto,"Posted
Publicado hace más de 30 días","Bachelor’s in computer science, Business Administration, or similar.
Experience in the design of SQL and no-SQL data models.",https://mx.indeed.com/rc/clk?jk=c4a62d98995d7df5&fccid=bf8b93a1a2fc9ccc&vjs=3
Site Reliability Engineer II,Rackspace,Remoto,"Posted
Publicado hace más de 30 días","Familiarity with algorithms, data structures and complexity analysis.
You will design, implement and support complex architectural design of hardware, software…",https://mx.indeed.com/rc/clk?jk=dadec62ffb1aa902&fccid=b60c9324aeb7df96&vjs=3
LEAD ENGINEER,D. Catcher,Remoto,"Posted
Publicado hace 14 días","Create security protocols and data protection settings.
Graduate degree in computer science or relative field.
7+ years of experience coding.",https://mx.indeed.com/rc/clk?jk=96d69734296c8946&fccid=4eb82fe77523b482&vjs=3
Technical Product Manager,HolaCash,Remoto,"Posted
Publicado hace más de 30 días","Demonstrated capacity to get the data you need and translate it into actionable insights.
Hola Cash is empowering the LatAm public with the convenience, speed…",https://mx.indeed.com/rc/clk?jk=a517bb8a76f30099&fccid=196d8270afd5fcee&vjs=3
Lead Software Engineer (Elixir) - Mexico,Very,Remoto,"Posted
Publicado hace 6 días",Our customer base has expanded into the IoT and data science spaces due to our ability to develop hardware and software rapidly in parallel.,https://mx.indeed.com/rc/clk?jk=00fdc7c2cd3913d0&fccid=9cf46a262840e26a&vjs=3
Software QA Engineer,Wizeline,Remoto,"Posted
Publicado hace más de 30 días","With your breadth of expertise, you will collaborate with multidisciplinary teams to maintain good practices and identify new opportunities for improvement from…",https://mx.indeed.com/rc/clk?jk=e553425bc9a96263&fccid=da33cac326f2a81b&vjs=3
Senior Software Developer,BlueCat Networks,Remoto,"Posted
Publicado hace más de 30 días","Strong software development skills and computer science fundamentals.
Exposure to data concurrency and consistency in a multiuser environment.",https://mx.indeed.com/rc/clk?jk=1823d2f8a29b7a44&fccid=da5697270b0462bd&vjs=3
Lead Software Engineer,Nimble Gravity,Remoto,"Posted
Publicado hace más de 30 días",Inherit ownership of the provider data pipeline and existing microservices that serve current provider data business use cases (e.g. personalized provider…,https://mx.indeed.com/rc/clk?jk=9996417b6c9bd4ba&fccid=deb2698536077fc6&vjs=3
Java Software Support Engineer,Apexon,Remoto,"Posted
Publicado hace 14 días","Analyst/Associate in AppBank, the Technology Division’s “Run-The-Bank” production management organization in Goldman Sachs.
NET, ASP or Angular etc.",https://mx.indeed.com/company/Lucas-James-Talent-Partners/jobs/Java-software-support-engineer-7693659b293ec9c9?fccid=d30ab03397a1c7c2&vjs=3
Clinical Operations Manager,IQVIA,Remoto,"Posted
Publicado hace 8 días",Manage a team of clinical staff working in support of clinical studies to ensure projects are appropriately resourced and employees are trained and meeting…,https://mx.indeed.com/rc/clk?jk=d8e0bb2fdace2574&fccid=6b7a1dfe07e7f037&vjs=3
Sr. ETL Developer (Hybrid),S&P Global,Remoto,"Posted
Publicado hace más de 30 días","Understand relational database technologies and data warehousing concepts and processes.
Gains an understanding of how the end customer uses the data within…",https://mx.indeed.com/rc/clk?jk=15fd9c3e330212ce&fccid=b716e44d2c6283e7&vjs=3
Lead Software Engineer (Backend) - Mexico,Revolut,Remoto,"Posted
Publicado hace 22 días","Developing micro services to evolve our architecture.
Perfecting a number of systems that our business depend on, like risk management, fraud detection, payment…",https://mx.indeed.com/rc/clk?jk=bd8c3e2702d234ba&fccid=1c00ce6833fa8f3d&vjs=3
Drilling Software QA Engineer,Luxoft,Remoto,"Posted
Publicado hace 8 días","Project is related to collection, visualization and analysis (including real-time) of the data received from production and test wells evaluation.",https://mx.indeed.com/rc/clk?jk=741593b7765e34ff&fccid=4b841d912d46e4fd&vjs=3
"iOS SME / Architect (Coach, Trainer, Mentor) - REMOTE",Enhance IT,Remoto in México,"Employer
Activo hace 5 días","Training, guiding and mentoring consultants with existing basic programming and computer science skills up to junior and mid-level developers.",https://mx.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D3X2jYd6ThPWMa4ZMO9gBG8KguSxH4ZmHDXBhH--UKQB3hBg43szHhDVd1tAkNxwPm1oWNCn10zXTIuRU-1Od1bwPGXefIM4MHSsvgSuS_9DQX7cyynYhNOzPMD5wunSOMSVf7Vq1bxhg6wEfRaDmbbu1-SW_2QkD4mTf-ddUMiV3u38U8jdEn3dQ1HHQxyL9LP3XV8MGQaNFIX-kbUUOROhqD_2qv8eYNFz7whdgaJx68dIx-Gdpj9TADbaN6DXWMKUbTzwkCjwrcEifm3M8BqlOmVGAx1zLTZqezZ59_OLwQiXYNMDUERYBsts9zMoXyAH-Q8n53P0SF9GG3rWa9d5cXc6Ze-SDAp9TwQLAllB_79wKFn4pkdkrGbEk8CbzvDr9JrW58U-KOPxfKo0GELgSIJm95aV48qo6lSj6KhHh_HeESwCe76cYuFyMWfVsEkdZ9T8rHR9i5rjBnzmR07Oi4dudMXyB82nJ-3g0VwHXWFoqMyEAUdgEOgWHyBEu_PLVkBtTH8mRpj-kDvy03jTJw-QXl8Ok=&xkcb=SoCD-_M3WBOIjzAEkD0IbzkdCdPP&p=14&fvj=1&vjs=3
Senior Java Developer,Getecsa,Remoto,"Posted
Publicado hace más de 30 días","Manage data in databases and datastores such as Oracle, Postgres, Elastic Search and SOLR.
We’re looking for a “full stack” candidate with great Java…",https://mx.indeed.com/rc/clk?jk=b6c02f56cd130307&fccid=3c5192eb2c60fe65&vjs=3
Senior Azure SQL/On Prem MS SQL Database Administrator,IQVIA,Remoto,"Posted
Publicado hace más de 30 días","Coordinate removal and/or archiving of data that is no longer required to be available in the production databases.
Support release/code deployment activities.",https://mx.indeed.com/rc/clk?jk=59664b84cecb0d07&fccid=6b7a1dfe07e7f037&vjs=3
Site Contracts Service Delivery Manager,IQVIA,Remoto,"Posted
Publicado hace más de 30 días",Manage the contract strategy and support delivery of all required start-up contracting activities for selected sponsors and for complex studies or multi…,https://mx.indeed.com/rc/clk?jk=1ee52bd9935ae6e5&fccid=6b7a1dfe07e7f037&vjs=3
Director of Growth (Product),Clip,Remoto,"Posted
Publicado hace más de 30 días","Obsessed with data, metrics and experimentations across the user’s journey.
8+ years of experience working collaboratively with engineering, data, design and…",https://mx.indeed.com/rc/clk?jk=549db0d4d699a9d8&fccid=b07ed5ce0b8129ea&vjs=3
"Associate Manager Strategic Feasibility, Homebased LATAM, IQVIA Biotech",IQVIA,Remoto,"Posted
Publicado hace más de 30 días","Strong proficiency of Microsoft Office applications and data queries.
Demonstrated knowledge and proficiency of the IQVIA CORE™ data sets, services and…",https://mx.indeed.com/rc/clk?jk=fa274e2cc829621b&fccid=6b7a1dfe07e7f037&vjs=3
Salesforce Business Analyst,Getecsa,Remoto,"Posted
Publicado hace más de 30 días","Develop data flow diagrams which support the technical design and build processes.
As a Technical Business Analyst, you will be responsible for conducting…",https://mx.indeed.com/rc/clk?jk=cbcbe7c670200551&fccid=3c5192eb2c60fe65&vjs=3
Enterprise-Level BigData Developer,Luxoft,Remoto,"Posted
Publicado hace 29 días","We are looking an Enterprise-Level BigData Specialist.
If needed, we can help you with relocation process.",https://mx.indeed.com/rc/clk?jk=632d51d33ef6e05f&fccid=4b841d912d46e4fd&vjs=3
Search Engineer - Professional Services - Mexico,LucidWorks,Remoto temporalmente,"Posted
Publicado hace 19 días","Strong knowledge of data structures, algorithms, enterprise systems and asynchronous architectures.
Familiarity with databases, data analysis, ETL concepts, and…",https://mx.indeed.com/rc/clk?jk=f861e88edf345822&fccid=49d9db8286621e57&vjs=3
"Principal Cloud Security Engineer ( Terraform, AWS Security Hub, Cloud Watch)",EQUALS TRUE,Remoto,"Posted
Publicado hace más de 30 días","Requires an individual to maintain the ability to work in an environment with PHI / PII data.
Advise infrastructure security challenges and solutions that…",https://mx.indeed.com/rc/clk?jk=0852dbf160982f89&fccid=1bcb0fe5a750ff21&vjs=3
AWS Cloud Engineer (Colombia),Rackspace,Remoto,"Posted
Publicado hace más de 30 días",The Cloud Engineer is a key element within the Rackspace support infrastructure and is expected to provide a high level of technical support to our customers…,https://mx.indeed.com/rc/clk?jk=efe0126ceb240d76&fccid=b60c9324aeb7df96&vjs=3
2022-J14289 - Network Engineer,Vdart Inc,Remoto,"Posted
Publicado hace 12 días","On Premises and Colocation data center experience;
Must be a good communicator and be able to work in a high paced team environment.",https://mx.indeed.com/rc/clk?jk=b61eb6f057008064&fccid=30e31be724491c15&vjs=3
QA Automation Engineer,Getecsa,Remoto,"Posted
Publicado hace más de 30 días","Compile and analyze statistical data.
Develop and execute test plans to ensure that all objectives are met.
Recommend, implement, and monitor preventative and…",https://mx.indeed.com/rc/clk?jk=b9c098cc117a639b&fccid=3c5192eb2c60fe65&vjs=3
"Specialist, Clinical Event Validation & Adjudication (CEVA)",IQVIA,Remoto,"Posted
Publicado hace más de 30 días",Bachelor's Degree Nursing Degree or Bachelor's degree in life sciences or educational equivalent in health science or other directly related field and clinical…,https://mx.indeed.com/rc/clk?jk=13ed205f44ab8d5c&fccid=6b7a1dfe07e7f037&vjs=3
Database Lead,Luxoft,Remoto,"Posted
Publicado hace 25 días","Experience with ETL workflow, data models and required reporting infrastructure.
Provide methodologies to ensure data integrity, consistency, and quality…",https://mx.indeed.com/rc/clk?jk=9de157ffa2b9f417&fccid=4b841d912d46e4fd&vjs=3
Senior Java Developer,Luxoft,Remoto,"Posted
Publicado hace 28 días","Engage with various technology and data teams within the firm in enabling the above.
They are designed and constantly tuned to achieve high throughput and low…",https://mx.indeed.com/rc/clk?jk=2bec30f4f96cbc4d&fccid=4b841d912d46e4fd&vjs=3
Principal iOS Developer,Autodesk,Remoto,"Posted
Publicado hace 30 días","Understanding of computer science fundamentals, data structures, and algorithms to ensure consistency to software engineering best practices including object…",https://mx.indeed.com/rc/clk?jk=5d6c97bde94fd82b&fccid=7136762d065a5ad7&vjs=3
SENIOR NODE.JS ENGINEER,Svitla Systems,Remoto,"Posted
Publicado hace más de 30 días","Expertise in data modeling and patterns using NoSQL database technology.
Senior Software Engineer will work with business development, data, and product teams…",https://mx.indeed.com/rc/clk?jk=40c16a1b6d302940&fccid=2f27a82023b4a64f&vjs=3
SENIOR FUNCTIONAL ANALYST (QA/SCRUM MASTER),Svitla Systems,Remoto,"Posted
Publicado hace 22 días","Bachelor’s degree in Computer Science, Mathematics, or science-related field preferred.
Experience with data models, reporting techniques, Google Analytics,…",https://mx.indeed.com/rc/clk?jk=92f059468633c985&fccid=2f27a82023b4a64f&vjs=3
"Senior/ Medical Director, Oncology/Hematology, IQVIA Biotech",IQVIA,Remoto,"Posted
Publicado hace más de 30 días","The essential duties required include creation of medical monitoring plans, development/review of clinical protocols, medical safety, and aggregate data review.",https://mx.indeed.com/rc/clk?jk=3ab10d1ee82b7046&fccid=6b7a1dfe07e7f037&vjs=3
Senior DevOps Engineer with Python,Luxoft,Remoto,"Posted
Publicado hace 7 días","In this role, you will develop, extend and migrate the Product and Test underlying Infrastructure to a new, more scalable model, and work closely with…",https://mx.indeed.com/rc/clk?jk=7da15ba0a001f781&fccid=4b841d912d46e4fd&vjs=3
Senior Android Developer,Getecsa,Remoto,"Posted
Publicado hace más de 30 días","Must have an understanding of major Android Design & Development paradigms spanning User Experience (native and webviews), data ingestion, analytics,…",https://mx.indeed.com/rc/clk?jk=e15c522268dde187&fccid=3c5192eb2c60fe65&vjs=3
Senior Treasury Manager,Revolut,Remoto,"Posted
Publicado hace más de 30 días","Because you have an awesome skill set, you'll also manage liquidity, market, wholesale credit and capital adequacy risks for the business.",https://mx.indeed.com/rc/clk?jk=13c9772c2523bd63&fccid=1c00ce6833fa8f3d&vjs=3
SENIOR RUBY ENGINEER,Svitla Systems,Remoto,"Posted
Publicado hace más de 30 días","Svitla Systems Inc. is looking for a Senior Ruby Engineer for a full-time position (40 hours per week) in Mexico.
5+ years of experience with Ruby.",https://mx.indeed.com/rc/clk?jk=1815624b274975f6&fccid=2f27a82023b4a64f&vjs=3
SAP Basis Cloud Architect and Advisor,HCL Technologies,Remoto,"Posted
Publicado hace más de 30 días","Experience with IaaS Providers (AWS, MS Azure or GCP) and data centers, Cloud migrations & rollouts.
Extensive Hands-on experience in SAP Basis area.",https://mx.indeed.com/company/HCLTech/jobs/SAP-basis-cloud-architect-advisor-f0628865f1b369a7?fccid=92a79710d9899fa9&vjs=3
CFSP CRA2,IQVIA,Remoto,"Posted
Publicado hace más de 30 días","Perform monitoring and site management work to ensure that sites are conducting the study(ies) and reporting study data as required by the study protocol,…",https://mx.indeed.com/rc/clk?jk=a99931234275c887&fccid=6b7a1dfe07e7f037&vjs=3
Lead Software Engineer,Lorven Technologies,Remoto,"Posted
Publicado hace 27 días","Strong understanding of design patterns, data structures, data persistence, software and object-oriented design principles.",https://mx.indeed.com/rc/clk?jk=4fd080693b80371b&fccid=6de421b7e42c3da0&vjs=3
Azure Cloud Architect,Luxoft,Remoto,"Posted
Publicado hace más de 30 días","In continuous efforts to improve quality of shale oil wells cementing.
Net Core 3.1, MS SQL Server, Azure Cosmos DB.
Daily communication with US team members.",https://mx.indeed.com/rc/clk?jk=b1ead07f303956b1&fccid=4b841d912d46e4fd&vjs=3
SENIOR IOS ENGINEER,Svitla Systems,Remoto,"Posted
Publicado hace 15 días","5+ years of experience with relational databases or other data storage mechanisms.
Svitla Systems Inc. is looking for a Senior iOS Engineer for a full-time…",https://mx.indeed.com/rc/clk?jk=bb7a82f0257148ab&fccid=2f27a82023b4a64f&vjs=3
Senior Android Mobile Developer,Autodesk,Remoto,"Posted
Publicado hace más de 30 días","The Autodesk Construction Solutions (ACS) portfolio connects the office, trailer and field so customers can move seamlessly through each phase of a building’s…",https://mx.indeed.com/rc/clk?jk=f786127ef50983d7&fccid=7136762d065a5ad7&vjs=3
Senior C#/.Net (WPF) Developer/Jr Architect,Luxoft,Remoto,"Posted
Publicado hace 8 días","Project is related to collection, visualization and analysis (including real-time) of the data received from production and test wells evaluation.",https://mx.indeed.com/rc/clk?jk=6931088462b9ed4e&fccid=4b841d912d46e4fd&vjs=3
Principal Software Development Engineer,Autodesk,Remoto,"Posted
Publicado hace más de 30 días","Work with large data sets, including time-series data.
Experience querying data with GraphQL.
Experience visualizing data in different manners (charts,…",https://mx.indeed.com/rc/clk?jk=7e08a1e537423885&fccid=7136762d065a5ad7&vjs=3
SENIOR AWS CLOUD ENGINEER,Svitla Systems,Remoto,"Posted
Publicado hace más de 30 días","Maintain, test, and implement disaster recovery procedures for user data in RDS and Redshift.
Svitla Systems Inc. is looking for a Senior AWS Cloud Engineer for…",https://mx.indeed.com/rc/clk?jk=b1e3211055ce6b16&fccid=2f27a82023b4a64f&vjs=3
Technical Program Manager,Nimble Gravity,Remoto,"Posted
Publicado hace más de 30 días","Bachelor's degree in engineering, computer science, or a related technical discipline.
This position is a key role on the team, demonstrating a wide assortment…",https://mx.indeed.com/rc/clk?jk=2866362d715af018&fccid=deb2698536077fc6&vjs=3
Sr. Linux Support Engineer (MX-Remote),Rackspace,Remoto,"Posted
Publicado hace más de 30 días",The Support Engineer is a key element within the Rackspace support infrastructure and is expected to provide a high level of technical support to our customers…,https://mx.indeed.com/rc/clk?jk=348c4bfd82a94fcc&fccid=b60c9324aeb7df96&vjs=3
AWS Cloud Engineer (Mexico),Rackspace,Remoto,"Posted
Publicado hace más de 30 días",The Cloud Engineer is a key element within the Rackspace support infrastructure and is expected to provide a high level of technical support to our customers…,https://mx.indeed.com/rc/clk?jk=5ada581ef80ff5e6&fccid=b60c9324aeb7df96&vjs=3
Remote Senior Software Engineer (C#),S&P Global,Remoto,"Posted
Publicado hace más de 30 días","These drivers have motivated both the use of principles from domain-driven design for decoupling, and the use of microservices with containerized cloud-based…",https://mx.indeed.com/rc/clk?jk=b3775b10d2df27c0&fccid=b716e44d2c6283e7&vjs=3
"Remote Senior Software Engineer (C#, AWS)",S&P Global,Remoto,"Posted
Publicado hace más de 30 días","These drivers have motivated both the use of principles from domain-driven design for decoupling, and the use of microservices with containerized cloud-based…",https://mx.indeed.com/rc/clk?jk=114557f529b1dab0&fccid=b716e44d2c6283e7&vjs=3
